,Unnamed: 0,Glycan,ID,Immunogenic,Link,species,class,domain,family,genus,kingdom,order,phylum
802,802,Kdo(a2-8)Kdo(a2-4)Kdo(a2-6)GlcNAcOPOAch(b1-6)GlcNAcOPOAch,GBID169,Unknown,None,Chlamydia trachomatis,Chlamydiae,Bacteria,Chlamydiaceae,Chlamydia,Bacteria,Chlamydiales,Chlamydiae
803,803,Rha(a1-2)Rha(a1-3)[Glc(b1-2)]Rha(a1-3)Rha,GBID173,Unknown,None,Azospirillum brasilense,Alphaproteobacteria,Bacteria,Rhodospirillaceae,Azospirillum,Bacteria,Rhodospirillales,Proteobacteria
804,804,Gal(a1-2)Gal(a1-2)[Gal(b1-4)]Glc(a1-3)Glc(a1-3)LDManHep,GBID174,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
805,805,GalNAc(b1-4)[GlcNAc(b1-3)]GlcA(b1-3)Gal(b1-3)GalNAc,GBID175,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
806,806,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)[GlcNAcOAc(a1-2)LDManHepOPEtn(a1-3)]LDManHep(a1-5)Kdo,GBID176,Unknown,None,Neisseria meningitidis,Betaproteobacteria,Bacteria,Neisseriaceae,Neisseria,Bacteria,Neisseriales,Proteobacteria
807,807,LDManHep(a1-2)LDManHep(a1-3)[Gal(b1-4)DDManHep(a1-6)Glc(b1-4)][Glc(a1-6)]LDManHep(a1-5)Kdo,GBID178,Unknown,None,Actinobacillus pleuropneumoniae,Gammaproteobacteria,Bacteria,Pasteurellaceae,Actinobacillus,Bacteria,Pasteurellales,Proteobacteria
808,808,D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-2)D-RhaOMe(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-RhaGro,GBID187,Unknown,None,Mesorhizobium loti,Alphaproteobacteria,Bacteria,Phyllobacteriaceae,Mesorhizobium,Bacteria,Rhizobiales,Proteobacteria
809,809,[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(b1-2)Man,GBID188,Unknown,None,Salmonella enterica,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
810,810,[Man(b1-2)]Gal(a1-6)Gal,GBID189,Unknown,None,Lentinula edodes,Agaricomycetes,Eukarya,Omphalotaceae,Lentinula,Fungi,Agaricales,Basidiomycota
811,811,[Man(b1-4)]Gal(a1-4)Rha(a1-3)GlcNAc(b1-3)Gal,GBID190,Yes,None,"Escherichia coli, ",Gammaproteobacteria,Bacteria,Enterobacteriaceae,"Escherichia, Salmonella",Bacteria,Enterobacterales,Proteobacteria
812,812,Rha(a1-3)[GlcA(b1-2)]Rha(a1-2)Rha(a1-3)Rha,GBID191,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
813,813,Glc(b1-2)Glc(b1-2)Glc,GBID192,Unknown,None,"Medicago sativa, Stevia rebaudiana","Mollicutes, Dicotyledons","Bacteria, Eukarya","Fabaceae, Araliaceae, Asteraceae","Medicago, Panax, Stevia","Bacteria, Plantae","Fabales, Apiales, Asterales","Firmicutes, Angiosperms"
814,814,[NeuNGc(a2-3)GalOP(a1-6)]Glc(b1-3)D-FucNAc(b1-3)Glc,GBID194,Unknown,None,Glaesserella parasuis,Gammaproteobacteria,Bacteria,Pasteurellaceae,Glaesserella,Bacteria,Pasteurellales,Proteobacteria
815,815,Kdo(a2-4)[Kdo(a2-8)]Kdo(a2-4)Kdo(a2-6)GlcNAcOP(b1-6)GlcNAcOP,GBID200,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
816,816,[Glc(b1-6)]Glc(b1-3)[Glc(b1-6)]Glc(b1-3)[Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc,GBID210,Unknown,None,,Agaricomycetes,Eukarya,Auriculariaceae,Auricularia,Fungi,Auriculariales,Basidiomycota
817,817,GlcNAc(b1-7)LDManHep(a1-6)Glc(a1-2)Glc,GBID212,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
818,818,Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID215,Yes,N,"Actinidia chinensis, Armoracia rusticana, Corylus avellana, Musa acuminata","Dicotyledons, Monocotyledons ",Eukarya,"Actinidiaceae, Brassicaceae, Betulaceae, Musaceae","Actinidia, Armoracia, Corylus, Musa",Plantae,"Ericales, Brassicales, Fagales, Zingiberales",Angiosperms
819,819,FucNAc(a1-3)D-FucNAc(b1-2)Glc(b1-3)FucNAc,GBID216,Unknown,None,Pseudomonas aeruginosa,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
820,820,Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,GBID217,Unknown,None,,Mollicutes,Bacteria,Mycoplasmataceae,Mycoplasma,Bacteria,Mycoplasmatales,Tenericutes
821,821,[Gal(b1-4)]Glc(a1-4)GlcA(b1-4)FucOAc(a1-3)Glc,GBID218,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
822,822,Man(a1-2)ManOAep(a1-2)Man(a1-2)Man(a1-4)GlcNOAep,GBID224,Unknown,None,Trypanosoma cruzi,Kinetoplastida,Eukarya,Trypanosomatidae,Trypanosoma,Excavata,Trypanosomatida,Euglenozoa
823,823,QuiNAc(b1-3)6dTalOAc(a1-3)FucNAc(b1-4)QuiNAc,GBID225,Yes,None,Pseudomonas fluorescens,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
824,824,Glc(b1-4)Man(b1-4)Man(b1-4)Man,GBID230,Unknown,None,"Amorphophallus konjac, Bletilla striata",Monocotyledons ,Eukarya,"Araceae, Orchidaceae","Amorphophallus, Bletilla",Plantae,"Alismatales, Asparagales",Angiosperms
825,825,GlcNAcOAcNAla(b1-4)ManNAcNAmA(b1-4)QuiNAc-ol,GBID233,Unknown,None,Vibrio anguillarum,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
826,826,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID235,Unknown,N,Sus scrofa,Mammalia,Eukarya,Suidae,Sus,Animalia,Artiodactyla,Chordata
827,827,Glc(b1-4)[ManOAc(b1-4)GlcA(b1-2)Man(b1-3)]Glc(b1-4)Glc,GBID236,Unknown,None,Xanthomonas campestris,Gammaproteobacteria,Bacteria,Xanthomonadaceae,Xanthomonas,Bacteria,Xanthomonadales,Proteobacteria
828,828,Glc(b1-3)[Glc(a1-4)]Glc(b1-3)Glc(b1-3)Glc(a1-3)Glc,GBID237,Unknown,None,Pleurotus ostreatus,Agaricomycetes,Eukarya,Pleurotaceae,Pleurotus,Fungi,Agaricales,Basidiomycota
829,829,Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,GBID238,Unknown,None,"Robinia pseudoacacia, Styphnolobium japonicum, ",Dicotyledons,Eukarya,"Fabaceae, ","Robinia, Styphnolobium, ",Plantae,"Fabales, ",Angiosperms
830,830,GlcNAc(a1-2)Rha(a1-2)[Rha(a1-3)]Rha(a1-3)Rha(a1-3)GlcNAc,GBID243,Unknown,None,Ralstonia solanacearum,Betaproteobacteria,Bacteria,Burkholderiaceae,Ralstonia,Bacteria,Burkholderiales,Proteobacteria
831,831,Fruf(b2-6)Fruf(b2-6)Fruf(b2-6)Fruf(b1-2)Glc,GBID244,Unknown,None,"Lolium temulentum, Triticum aestivum",Monocotyledons ,Eukarya,Poaceae,"Lolium, Triticum",Plantae,Poales,Angiosperms
832,832,[Galf(b1-2)]Man(a1-6)Man,GBID246,Unknown,None,,"Sordariomycetes, Ascomycetes",Eukarya,"Sordariaceae, Gnomoniaceae, Melanconidaceae, Hypocreaceae","Melanconis, Trichoderma",Fungi,"Diaporthales, Sordariales, Hypocreales",Ascomycota
833,833,Man(b1-4)Glc(b1-4)Glc(b1-4)Man,GBID248,Unknown,None,Amorphophallus konjac,Monocotyledons ,Eukarya,Araceae,Amorphophallus,Plantae,Alismatales,Angiosperms
834,834,GlcNAc(b1-2)GlcA(b1-3)Gal(b1-3)GalNAc,GBID249,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
835,835,Rha(a1-3)Gal(a1-2)Rha,GBID250,Unknown,None,Lactococcus lactis,Bacilli,Bacteria,Streptococcaceae,Lactococcus,Bacteria,Lactobacillales,Firmicutes
836,836,Glc(b1-3)GalNAc(b1-3)[D-FucNAlaAc(a1-4)]Gal(b1-2)Ery-ol,GBID255,Unknown,None,"Cronobacter dublinensis, Cronobacter sakazakii",Gammaproteobacteria,Bacteria,Enterobacteriaceae,Cronobacter,Bacteria,Enterobacterales,Proteobacteria
837,837,XylOMe(b1-3)XylOMe(b1-2)[RhaOMe(a1-6)]GlcOMe(b1-2)GlcOMe-ol,GBID261,Unknown,None,Gymnocladus chinensis,Dicotyledons,Eukarya,Fabaceae,Gymnocladus,Plantae,Fabales,Angiosperms
838,838,Ara(a1-2)Ara(a1-4)Glc,GBID262,Unknown,None,,Dicotyledons,Eukarya,Primulaceae,,Plantae,Ericales,Angiosperms
839,839,GalfOAc(b1-3)GlcA(b1-3)GalfOAc,GBID264,Unknown,None,,Actinobacteria,Bacteria,Brevibacteriaceae,Brevibacterium,Bacteria,Actinomycetales,Actinobacteria
840,840,[Gal(b1-3)Gal(b1-3)Gal(b1-3)]Gal(b1-4)ManOP(a1-6)Gal,GBID268,Unknown,None,Leishmania major,Kinetoplastida,Eukarya,Trypanosomatidae,Leishmania,Excavata,Trypanosomatida,Euglenozoa
841,841,QuiNAc(b1-3)Rha(a1-2)[LDManHep(a1-7)][Rha(a1-3)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)[Ko(a2-4)]Kdo,GBID273,Unknown,None,Burkholderia multivorans,Betaproteobacteria,Bacteria,Burkholderiaceae,Burkholderia,Bacteria,Burkholderiales,Proteobacteria
842,842,Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID275,Unknown,N,Saccharomyces cerevisiae,Saccharomycetes,Eukarya,Saccharomycetaceae,Saccharomyces,Fungi,Saccharomycetales,Ascomycota
843,843,Glc(b1-3)Glc(b1-3)[Glc(b1-4)]Glc(b1-3)Glc(b1-3)Glc,GBID278,Unknown,None,,Agaricomycetes,Eukarya,Lyophyllaceae,,Fungi,Agaricales,Basidiomycota
844,844,GlcA(b1-4)GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)[Fuc(a1-3)]GlcNAcOPCho(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID282,Unknown,None,Dirofilaria immitis,Chromadorea,Eukarya,Onchocercidae,Dirofilaria,Animalia,Rhabditida,Nematoda
845,845,[Xyl(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc(b1-4)[Araf(a1-2)Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)Glc,GBID284,Unknown,None,Tamarindus indica,Dicotyledons,Eukarya,Fabaceae,Tamarindus,Plantae,Fabales,Angiosperms
846,846,Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,GBID285,Unknown,O,Bufotes viridis,Amphibia,Eukarya,Bufonidae,Bufotes,Animalia,Anura,Chordata
847,847,[Ara(a1-3)]Xyl(b1-4)Xyl(b1-4)[Gal(b1-3)]Xyl(b1-4)Xyl,GBID291,Unknown,None,Linum usitatissimum,Dicotyledons,Eukarya,Linaceae,Linum,Plantae,Malpighiales,Angiosperms
848,848,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID292,Unknown,N,Bos taurus,Mammalia,Eukarya,Bovidae,Bos,Animalia,Artiodactyla,Chordata
849,849,Glc(b1-6)[GalNAc(a1-2)Gal(b1-4)]GlcNAc(b1-3)Gal(a1-4)Man(b1-3)Glc,GBID293,Unknown,None,,Bacteroidia,Bacteria,Bacteroidaceae,Bacteroides,Bacteria,Bacteroidales,Bacteroidetes
850,850,Gal(a1-6)Gal(b1-6)Man,GBID294,Unknown,None,Papiliotrema laurentii,"Agaricomycetes, Tremellomycetes",Eukarya,"Agaricaceae, Tremellaceae",Papiliotrema,Fungi,"Agaricales, Tremellales",Basidiomycota
851,851,GalNAc(a1-3)[GlcNAcOAc(a1-4)]GalNAc(a1-4)Glc(a1-4)Gal(b1-3)GalNAc,GBID295,Unknown,None,Shigella dysenteriae,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Shigella,Bacteria,Enterobacterales,Proteobacteria
852,852,Kdo(a2-4)Kdo(a2-6)GlcNAcOP(b1-6)GlcNAcOP,GBID300,Unknown,None,Chlamydia trachomatis,Chlamydiae,Bacteria,Chlamydiaceae,Chlamydia,Bacteria,Chlamydiales,Chlamydiae
853,853,GlcNAc(a1-4)GalNAc(a1-3)[Glc(b1-2)]Man(b1-4)Man(b1-3)GlcNAc,GBID304,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
854,854,[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)Glc,GBID307,Unknown,None,Tamarindus indica,Dicotyledons,Eukarya,Fabaceae,Tamarindus,Plantae,Fabales,Angiosperms
855,855,Gal(b1-6)[Rha(a1-4)GlcA(a1-3)]Man(a1-3)Glc(b1-3)[Gal(b1-2)Rha(a1-4)][Gal(a1-2)]GlcA(a1-3)[Gal(b1-6)]Man(a1-3)Glc,GBID310,Unknown,None,Burkholderia pyrrocinia,Betaproteobacteria,Bacteria,Burkholderiaceae,Burkholderia,Bacteria,Burkholderiales,Proteobacteria
856,856,Glc(b1-3)Rha(a1-4)Xyl,GBID311,Unknown,None,,Dicotyledons,Eukarya,Ranunculaceae,,Plantae,Ranunculales,Angiosperms
857,857,[Ribf(b1-4)GlcA(b1-4)]Gal(a1-6)Man(a1-2)Man(a1-3)GalNAc(b1-3)Gal,GBID312,Unknown,None,"Escherichia coli, Shigella boydii",Gammaproteobacteria,Bacteria,Enterobacteriaceae,"Escherichia, Shigella",Bacteria,Enterobacterales,Proteobacteria
858,858,Glc(b1-3)[Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc,GBID313,Unknown,None,Candida glabrata,Saccharomycetes,Eukarya,Saccharomycetaceae,Candida,Fungi,Saccharomycetales,Ascomycota
859,859,GlcNMeOCmOVac(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOMe(a1-6)]GlcNAc,GBID314,Unknown,None,Bradyrhizobium elkanii,Alphaproteobacteria,Bacteria,Bradyrhizobiaceae,Bradyrhizobium,Bacteria,Rhizobiales,Proteobacteria
860,860,Araf(a1-2)Xyl(a1-6)Glc(b1-4)[Araf(a1-2)Xyl(a1-6)]Glc(b1-4)Glc,GBID315,Unknown,None,Nicotiana tabacum,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
861,861,[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man,GBID319,Unknown,None,Trichosporon asahii,Tremellomycetes,Eukarya,Trichosporonaceae,Trichosporon,Fungi,Tremellales,Basidiomycota
862,862,GlcOFer(b1-4)Glc(a1-2)FrufOAcOFer,GBID320,Unknown,None,,Monocotyledons ,Eukarya,Liliaceae,Lilium,Plantae,Liliales,Angiosperms
863,863,Man(b1-4)Rha(a1-3)Gal(b1-6)Man(b1-4)Rha(a1-3)Gal(b1-6)Man(b1-4)Rha(a1-3)Gal,GBID321,Unknown,None,Salmonella newington,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
864,864,RhaOMe(a1-2)RhaOMe(a1-4)RhaOMe,GBID322,Unknown,None,,Actinobacteria,Bacteria,Mycobacteriaceae,Mycobacterium,Bacteria,Actinomycetales,Actinobacteria
865,865,Rha(a1-2)Gal(a1-3)GlcNAc(a1-3)Rha(a1-3)Rha,GBID323,Unknown,None,Shigella dysenteriae,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Shigella,Bacteria,Enterobacterales,Proteobacteria
866,866,[Col(a1-2)]GalOAcA(b1-3)[Col(a1-4)]GlcNAc(a1-4)GalA(a1-3)QuiNAc,GBID325,Yes,None,Vibrio cholerae,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
867,867,Man(b1-2)[Glc(a1-3)]Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,GBID330,Unknown,None,Salmonella enterica,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
868,868,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc,GBID334,Unknown,O,Sus scrofa,Mammalia,Eukarya,Suidae,Sus,Animalia,Artiodactyla,Chordata
869,869,Gal(a1-3)Glc(b1-5)Galf(b1-6)Glc(a1-4)Gal(b1-4)Glc(b1-6)Gal,GBID335,Unknown,None,Lactobacillus johnsonii,Bacilli,Bacteria,Lactobacillaceae,Lactobacillus,Bacteria,Lactobacillales,Firmicutes
870,870,Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc,GBID336,Unknown,None,"Acer pseudoplatanus, Allium cepa, Allium sativum, Arabidopsis thaliana, Daucus carota, Festuca arundinacea, Pisum sativum, Simmondsia chinensis, Spinacia oleracea","Dicotyledons, Monocotyledons ",Eukarya,"Sapindaceae, Amaryllidaceae, Brassicaceae, Apiaceae, Poaceae, Fabaceae, Simmondsiaceae, Amaranthaceae","Acer, Allium, Arabiopsis, Daucus, Festuca, Pisum, Simmondsia, Spinacia",Plantae,"Sapindales, Asparagales, Brassicales, Apiales, Poales, Fabales, Caryophyllales",Angiosperms
871,871,[Ribf(b1-4)GlcOAcA(a1-2)]Rha(a1-3)Rha(b1-4)Rha(a1-3)GlcNAc(b1-3)Rha,GBID337,Yes,None,Hafnia alvei,Gammaproteobacteria,Bacteria,Hafniaceae,Hafnia,Bacteria,Enterobacterales,Proteobacteria
872,872,[GlcA(b1-2)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)Man,GBID338,Unknown,None,Cryptococcus neoformans,Saccharomycetes,Eukarya,Saccharomycetaceae,Cryptococcus,Fungi,Saccharomycetales,Ascomycota
873,873,GalOPEtnA(b1-3)GlcNAc(b1-6)GlcN(a1-4)GalA(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,GBID339,Unknown,None,Proteus mirabilis,Gammaproteobacteria,Bacteria,Morganellaceae,Proteus,Bacteria,Enterobacterales,Proteobacteria
874,874,GlcOMeA(b1-4)FucOMe(a1-3)GlcOMe(b1-3)RhaOMe(a1-3)Rha(a1-2)6dTalOMe-ol,GBID343,Unknown,None,,Actinobacteria,Bacteria,Mycobacteriaceae,Mycobacterium,Bacteria,Actinomycetales,Actinobacteria
875,875,Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,GBID344,Unknown,O,,Amphibia,Eukarya,Ambystomatidae,Ambystoma,Animalia,Urodela,Chordata
876,876,Galf(b1-6)GalNAc(b1-3)GalOP(a1-6)GalNAc(a1-3)D-Rha(b1-4)Glc(b1-6)Galf,GBID347,Unknown,None,Streptococcus oralis,Bacilli,Bacteria,Streptococcaceae,Streptococcus,Bacteria,Lactobacillales,Firmicutes
877,877,GalAGroN(b1-3)GlcNAc(b1-3)GalAGroN(a1-4)NeuNAc(a2-3)GalAGroN,GBID357,Unknown,None,Shewanella algae,Gammaproteobacteria,Bacteria,Shewanellaceae,Shewanella,Bacteria,Alteromonadales,Proteobacteria
878,878,D-FucOAcOMe(b1-4)DigOMe(b1-4)DigOMe(b1-4)DigOMe(b1-4)DigOMe(b1-4)DigOMe,GBID361,Unknown,None,,Dicotyledons,Eukarya,Apocynaceae,,Plantae,Gentianales,Angiosperms
879,879,Man(b1-3)Glc(a1-4)Rha(a1-4)Man(b1-3)Glc(a1-4)D-Rha-ol,GBID362,Unknown,None,Pseudomonas marginalis,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
880,880,Glc(a1-4)[Rha(a1-3)]GlcA(b1-3)GlcNAc(a1-3)Rha(a1-6)Glc,GBID363,Unknown,None,"Enterobacter cloacae, ",Gammaproteobacteria,Bacteria,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacterales,Proteobacteria
881,881,LDManHep(a1-3)LDManHep(a1-5)Kdo,GBID366,Unknown,None,"Escherichia coli, Salmonella minnesota",Gammaproteobacteria,Bacteria,Enterobacteriaceae,"Escherichia, Salmonella",Bacteria,Enterobacterales,Proteobacteria
882,882,Xyl(a1-6)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc-ol,GBID367,Unknown,None,Nicotiana tabacum,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
883,883,NeuNAc(a2-3)Glc(b1-2)LDManHepOAc(a1-2)LDManHepOPEtn(a1-3)[GlcOAc(b1-4)]LDManHep(a1-5)KdoOPPEtn,GBID369,Unknown,None,Haemophilus influenzae,Gammaproteobacteria,Bacteria,Pasteurellaceae,Haemophilus,Bacteria,Pasteurellales,Proteobacteria
884,884,Gal(b1-2)Gal(a1-6)[Man(b1-4)Glc(b1-4)]Man(b1-4)Glc(b1-4)[Gal(a1-6)]Man(b1-4)Glc,GBID372,Unknown,None,Nicotiana tabacum,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
885,885,Gal(a1-6)Glc(a1-4)Rha(a1-3)GalNAc(b1-3)Gal,GBID376,Unknown,None,Porphyromonas gingivalis ,Bacteroidia,Bacteria,Porphyromonadaceae,Porphyromonas,Bacteria,Bacteroidales,Bacteroidetes
886,886,GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc,GBID380,Unknown,None,Staphylococcus aureus,Bacilli,Bacteria,Staphylococcaceae,Staphylococcus,Bacteria,Bacillales,Firmicutes
887,887,ManNAc(b1-4)GlcNAc(a1-4)ManNAc,GBID382,Yes,None,Hafnia alvei,Gammaproteobacteria,Bacteria,Hafniaceae,Hafnia,Bacteria,Enterobacterales,Proteobacteria
888,888,Gal(a1-3)Gal(b1-4)Glc(b1-4)IdoA(a1-3)[Glc(b1-6)]GalNAc(b1-4)Gal,GBID385,Unknown,None,Clostridium perfringens,Clostridia,Bacteria,Clostridiaceae,Clostridium,Bacteria,Clostridiales,Firmicutes
889,889,Xyl(b1-2)Glc(b1-3)AraOAc,GBID386,Unknown,None,Ilex crenata,Dicotyledons,Eukarya,"Rhamnaceae, Aquifoliaceae",Ilex,Plantae,"Rosales, Aquifoliales",Angiosperms
890,890,Kdo(b2-6)Glc(b1-6)[GlcNAc(b1-2)]Gal(b1-3)GalNAc(b1-4)Kdo,GBID387,Yes,None,"Cronobacter malonaticus, Cronobacter sakazakii",Gammaproteobacteria,Bacteria,Enterobacteriaceae,Cronobacter,Bacteria,Enterobacterales,Proteobacteria
891,891,Glc(b1-4)[Fuc(a1-3)]Glc(a1-3)Fuc(a1-3)Glc,GBID390,Unknown,None,Burkholderia vietnamiensis,Betaproteobacteria,Bacteria,Burkholderiaceae,Burkholderia,Bacteria,Burkholderiales,Proteobacteria
892,892,L-GalNAmA(a1-3)D-6dXylHexN4Ulo(a1-4)GlcNAcAN(b1-4)L-GalOAcNAmA,GBID391,Unknown,None,Pseudoalteromonas rubra,Gammaproteobacteria,Bacteria,Pseudoalteromonadaceae,Pseudoalteromonas,Bacteria,Alteromonadales,Proteobacteria
893,893,QuiNGlyAc(b1-4)GalNAcOAcA(a1-4)GalNAcA(a1-3)GlcNAc(a1-3)QuiNGlyAc,GBID392,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
894,894,GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-2)LDManHepOAc(a1-2)[LDManHepOPEtn(a1-3)GlcOAc(b1-4)]LDManHepOPEtn(a1-3)LDManHep(a1-5)KdoOPPEtn,GBID393,Unknown,None,Haemophilus influenzae,Gammaproteobacteria,Bacteria,Pasteurellaceae,Haemophilus,Bacteria,Pasteurellales,Proteobacteria
895,895,Gal(b1-4)Glc(a1-3)[GlcNAc(a1-2)]LDManHepOPEtn(a1-3)[Gal(a1-4)Gal(b1-4)Glc(b1-4)]LDManHepOPEtn(a1-5)[Kdo(a2-4)]Kdo,GBID394,Unknown,None,Neisseria gonorrhoeae,Betaproteobacteria,Bacteria,Neisseriaceae,Neisseria,Bacteria,Neisseriales,Proteobacteria
896,896,L-GulNAcAGly(a1-4)Glc(b1-4)Glc(a1-4)Gal(a1-4)L-GulNAcAGly,GBID396,Unknown,None,Vibrio cholerae,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
897,897,Rha(a1-2)Rha(a1-2)Rha(a1-3)Gal(b1-3)[Rha(a1-4)]GalA(a1-2)Rha,GBID400,Unknown,None,Klebsiella pneumoniae,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Klebsiella,Bacteria,Enterobacterales,Proteobacteria
